"title","level","service","category","description","id"
"Powershell MsXml COM Object","medium","","ps_script","Adversaries may abuse PowerShell commands and scripts for execution.
PowerShell is a powerful interactive command-line interface and scripting environment included in the Windows operating system. (Citation: TechNet PowerShell)
Adversaries can use PowerShell to perform a number of actions, including discovery of information and execution of code
","a57f49ff-b916-4527-881f-bef76dc42248"
"Enable Windows Remote Management","medium","","ps_script","Adversaries may use Valid Accounts to interact with remote systems using Windows Remote Management (WinRM). The adversary may then perform actions as the logged-on user.","b5223513-5e9d-2c11-1cf7-d980bfed58f5"
"Suspicious Get-ADReplAccount","medium","","ps_script","The DSInternals PowerShell Module exposes several internal features of Active Directory and Azure Active Directory.
These include FIDO2 and NGC key auditing, offline ntds.dit file manipulation, password auditing, DC recovery from IFM backups and password hash calculation.
","e59d0c87-f426-154d-9744-50e5cb987c9f"
"PowerShell Create Local User","medium","","ps_script","Detects creation of a local user via PowerShell","b49ece4c-cd58-540c-62a8-d4189dc45f3e"
"PowerShell Remote Session Creation","medium","","ps_script","Adversaries may abuse PowerShell commands and scripts for execution.
PowerShell is a powerful interactive command-line interface and scripting environment included in the Windows operating system
","f1a1daa1-2c4e-6354-e062-1f80427eafc3"
"Modify Group Policy Settings - ScriptBlockLogging","medium","","ps_script","Detect malicious GPO modifications can be used to implement many other malicious behaviors.","0b0963db-269b-9351-ab12-4aa9d1f8a105"
"Powershell DNSExfiltration","high","","ps_script","DNSExfiltrator allows for transferring (exfiltrate) a file over a DNS request covert channel","1dc5f777-bb62-c024-3838-e53492b5e574"
"AMSI Bypass Pattern Assembly GetType","high","","ps_script","Detects code fragments found in small and obfuscated AMSI bypass PowerShell scripts","b38a93d1-2bd3-6583-6617-1f4bdccf8589"
"WMImplant Hack Tool","high","","ps_script","Detects parameters used by WMImplant","a91bd8f4-12c9-8c19-370c-2ddece54fd99"
"Powershell Keylogging","medium","","ps_script","Adversaries may log user keystrokes to intercept credentials as the user types them.","c9aa7755-6950-a83c-72f5-53d0eab019eb"
"Access to Browser Login Data","medium","","ps_script","Adversaries may acquire credentials from web browsers by reading files specific to the target browser.
Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future.
Web browsers typically store the credentials in an encrypted format within a credential store.
","0c3ed50a-e9ab-a1ab-192f-17494d3bcb53"
"AD Groups Or Users Enumeration Using PowerShell - ScriptBlock","low","","ps_script","Adversaries may attempt to find domain-level groups and permission settings.
The knowledge of domain-level permission groups can help adversaries determine which groups exist and which users belong to a particular group.
Adversaries may use this information to determine which users have elevated permissions, such as domain administrators.
","956b0dfd-4aba-c0c7-7608-c7889eea8a67"
"Powershell Detect Virtualization Environment","medium","","ps_script","Adversaries may employ various system checks to detect and avoid virtualization and analysis environments.
This may include changing behaviors based on the results of checks for the presence of artifacts indicative of a virtual machine environment (VME) or sandbox
","654b7573-5b04-0352-d832-f32c333f4a56"
"Invoke-Obfuscation Via Use Rundll32 - PowerShell","high","","ps_script","Detects Obfuscated Powershell via use Rundll32 in Scripts","00b36dc9-4f98-0596-4487-6aabd187344b"
"PowerShell Hotfix Enumeration","medium","","ps_script","Detects call to ""Win32_QuickFixEngineering"" in order to enumerate installed hotfixes often used in ""enum"" scripts by attackers","3bef19ed-f703-65eb-ab07-eebb20abdd4e"
"Malicious PowerShell Commandlets - ScriptBlock","high","","ps_script","Detects Commandlet names from well-known PowerShell exploitation frameworks","247b332c-8cf3-11c1-bf63-2693c99a6082"
"Remove Account From Domain Admin Group","medium","","ps_script","Adversaries may interrupt availability of system and network resources by inhibiting access to accounts utilized by legitimate users.
Accounts may be deleted, locked, or manipulated (ex: changed credentials) to remove access to accounts.
","33a52335-678e-da31-eb46-d7cfc302cb3e"
"Invoke-Obfuscation Via Stdin - Powershell","high","","ps_script","Detects Obfuscated Powershell via Stdin in Scripts","e355cee1-576c-66ad-ccaf-3f4dfa5b541e"
"AADInternals PowerShell Cmdlets Execution - PsScript","high","","ps_script","Detects ADDInternals Cmdlet execution. A tool for administering Azure AD and Office 365. Which can be abused by threat actors to attack Azure AD or Office 365.","61d6fe12-d403-c9b3-bc3f-fb10de58a4c3"
"Abuse of Service Permissions to Hide Services Via Set-Service - PS","high","","ps_script","Detects usage of the ""Set-Service"" powershell cmdlet to configure a new SecurityDescriptor that allows a service to be hidden from other utilities such as ""sc.exe"", ""Get-Service""...etc. (Works only in powershell 7)","737309de-cb25-6cd6-de11-74ac6a587299"
"Tamper Windows Defender - ScriptBlockLogging","high","","ps_script","Detects PowerShell scripts attempting to disable scheduled scanning and other parts of Windows Defender ATP or set default actions to allow.","6074ad34-a80f-fdd9-5c49-e1a2fc4572c4"
"Active Directory Group Enumeration With Get-AdGroup","low","","ps_script","Detects usage of the ""Get-AdGroup"" cmdlet to enumerate Groups within Active Directory","80aaec39-a75b-8ad7-ac46-14fd5159f93f"
"Invoke-Obfuscation CLIP+ Launcher - PowerShell","high","","ps_script","Detects Obfuscated use of Clip.exe to execute PowerShell","fd4e11cc-a1e1-264d-4545-f06b97371ed2"
"Suspicious IO.FileStream","medium","","ps_script","Open a handle on the drive volume via the \\.\ DOS device path specifier and perform direct access read of the first few bytes of the volume.","6454f2bf-2962-a90a-eec3-6c7bef6be08e"
"Suspicious Process Discovery With Get-Process","low","","ps_script","Get the processes that are running on the local computer.","0e7ff574-cd58-3250-821d-47fedcc03db6"
"Potential Persistence Via PowerShell User Profile Using Add-Content","medium","","ps_script","Detects calls to ""Add-Content"" cmdlet in order to modify the content of the user profile and potentially adding suspicious commands for persistence","aa566d46-235a-b467-88ed-434788883da2"
"PowerShell ICMP Exfiltration","medium","","ps_script","Detects Exfiltration Over Alternative Protocol - ICMP. Adversaries may steal data by exfiltrating it over an un-encrypted network protocol other than that of the existing command and control channel.","647d9a85-b4af-a355-a79e-5ad4afa553bd"
"Potential Unconstrained Delegation Discovery Via Get-ADComputer - ScriptBlock","medium","","ps_script","Detects the use of the ""Get-ADComputer"" cmdlet in order to identify systems which are configured for unconstrained delegation.","c0fcc261-538c-247d-21ff-05b6d2cbdf07"
"Invoke-Obfuscation VAR++ LAUNCHER OBFUSCATION - PowerShell","high","","ps_script","Detects Obfuscated Powershell via VAR++ LAUNCHER","70b65468-d1e8-0a6b-78c3-a458a95e477b"
"Windows Firewall Profile Disabled","medium","","ps_script","Detects when a user disables the Windows Firewall via a Profile to help evade defense.","b935d5dd-d5e5-51df-9c4f-dc30aec0a6e6"
"Password Policy Discovery With Get-AdDefaultDomainPasswordPolicy","low","","ps_script","Detetcts PowerShell activity in which Get-Addefaultdomainpasswordpolicy is used to get the default password policy for an Active Directory domain.","3c8ea56a-ad16-8598-c24e-3fdd6b345dda"
"Usage Of Web Request Commands And Cmdlets - ScriptBlock","medium","","ps_script","Detects the use of various web request commands with commandline tools and Windows PowerShell cmdlets (including aliases) via PowerShell scriptblock logs","eddbf1d6-60c9-96f5-4cdf-f0947b3aad8f"
"Zip A Folder With PowerShell For Staging In Temp - PowerShell Script","medium","","ps_script","Detects PowerShell scripts that make use of the ""Compress-Archive"" Cmdlet in order to compress folders and files where the output is stored in a potentially suspicious location that is used often by malware for exfiltration.
An adversary might compress data (e.g., sensitive documents) that is collected prior to exfiltration in order to make it portable and minimize the amount of data sent over the network.
","7778d03c-e7bd-53bb-1f84-6557e3ecf12d"
"HackTool - Rubeus Execution - ScriptBlock","high","","ps_script","Detects the execution of the hacktool Rubeus using specific command line flags","1296d31f-9f66-0be1-424b-a641f15c4475"
"Troubleshooting Pack Cmdlet Execution","medium","","ps_script","Detects execution of ""TroubleshootingPack"" cmdlets to leverage CVE-2022-30190 or action similar to ""msdt"" lolbin (as described in LOLBAS)","297f849b-2dff-ce76-be52-6f50e2f5d205"
"Active Directory Computers Enumeration With Get-AdComputer","low","","ps_script","Detects usage of the ""Get-AdComputer"" to enumerate Computers or properties within Active Directory.","00f90856-99dc-9ecd-31ca-0d93b7577bac"
"Suspicious Invoke-Item From Mount-DiskImage","medium","","ps_script","Adversaries may abuse container files such as disk image (.iso, .vhd) file formats to deliver malicious payloads that may not be tagged with MOTW.","a4fa5d2e-a803-b311-5ff7-669ada2d36eb"
"Potential Packet Capture Activity Via Start-NetEventSession - ScriptBlock","medium","","ps_script","Detects the execution of powershell scripts with calls to the ""Start-NetEventSession"" cmdlet. Which allows an attacker to start event and packet capture for a network event session.
Adversaries may attempt to capture network to gather information over the course of an operation.
Data captured via this technique may include user credentials, especially those sent over an insecure, unencrypted protocol.
","0357e3d7-f8fe-0601-0902-364f4cdbed81"
"Powershell Sensitive File Discovery","medium","","ps_script","Detect adversaries enumerate sensitive files","246287be-b277-41bc-b620-83f82d6006d3"
"Add Windows Capability Via PowerShell Script","medium","","ps_script","Detects usage of the ""Add-WindowsCapability"" cmdlet to add Windows capabilities. Notable capabilities could be ""OpenSSH"" and others.","8094e74c-0e24-f840-50c3-bfcdc98cd6a9"
"PowerShell Credential Prompt","high","","ps_script","Detects PowerShell calling a credential prompt","77e99ce3-b834-1c0d-0fe8-ffd39f1bc29f"
"Tamper Windows Defender Remove-MpPreference - ScriptBlockLogging","high","","ps_script","Detects attempts to remove Windows Defender configuration using the 'MpPreference' cmdlet","97e928f0-6985-66cd-fd2d-3783904a3c7c"
"Powershell Install a DLL in System Directory","high","","ps_script","Uses PowerShell to install/copy a file into a system directory such as ""System32"" or ""SysWOW64""","b16a0b26-d586-4ff7-f200-20927037e55f"
"Computer Discovery And Export Via Get-ADComputer Cmdlet - PowerShell","medium","","ps_script","Detects usage of the Get-ADComputer cmdlet to collect computer information and output it to a file","a86c5f75-859a-89ac-20a4-ad3be80336c9"
"Suspicious PowerShell Mailbox SMTP Forward Rule","medium","","ps_script","Detects usage of the powerShell Set-Mailbox Cmdlet to set-up an SMTP forwarding rule.","516b2199-36c5-1a0d-13f4-87bcb22bc2bf"
"Windows Screen Capture with CopyFromScreen","medium","","ps_script","Adversaries may attempt to take screen captures of the desktop to gather information over the course of an operation.
Screen capturing functionality may be included as a feature of a remote access tool used in post-compromise operations
","bf9ed747-37f2-803e-2a51-91d56622d6ba"
"Automated Collection Command PowerShell","medium","","ps_script","Once established within a system or network, an adversary may use automated techniques for collecting internal data.","d7f88495-fd82-8062-2c13-6036a8358e39"
"Powershell XML Execute Command","medium","","ps_script","Adversaries may abuse PowerShell commands and scripts for execution.
PowerShell is a powerful interactive command-line interface and scripting environment included in the Windows operating system. (Citation: TechNet PowerShell)
Adversaries can use PowerShell to perform a number of actions, including discovery of information and execution of code
","f698fa3e-50d4-0a6b-4f65-9cc569e1a709"
"Windows Defender Exclusions Added - PowerShell","medium","","ps_script","Detects modifications to the Windows Defender configuration settings using PowerShell to add exclusions","addd9852-1b8e-322b-77eb-4a749ba8dca6"
"Malicious ShellIntel PowerShell Commandlets","high","","ps_script","Detects Commandlet names from ShellIntel exploitation scripts.","e84977df-6377-368d-ed22-e05ee31e9947"
"Testing Usage of Uncommonly Used Port","medium","","ps_script","Adversaries may communicate using a protocol and port paring that are typically not associated.
For example, HTTPS over port 8088(Citation: Symantec Elfin Mar 2019) or port 587(Citation: Fortinet Agent Tesla April 2018) as opposed to the traditional port 443.
","629a73b6-b63c-b6d1-5e2c-5d7ee3042f44"
"Suspicious Eventlog Clear","medium","","ps_script","Detects usage of known powershell cmdlets such as ""Clear-EventLog"" to clear the Windows event logs","a8e07a3d-571c-0d25-729b-fa16be9ea6c5"
"Suspicious PowerShell Invocations - Specific","high","","ps_script","Detects suspicious PowerShell invocation command parameters","8655ba53-c937-dbcf-91c5-3125219b9497"
"PowerShell Script With File Upload Capabilities","low","","ps_script","Detects PowerShell scripts leveraging the ""Invoke-WebRequest"" cmdlet to send data via either ""PUT"" or ""POST"" method.","4dc42aa9-1963-4ee8-e6ed-021575365449"
"DirectorySearcher Powershell Exploitation","medium","","ps_script","Enumerates Active Directory to determine computers that are joined to the domain","d72c1916-ab63-11e1-1916-5e8b3822f133"
"Potential Suspicious Windows Feature Enabled","medium","","ps_script","Detects usage of the built-in PowerShell cmdlet ""Enable-WindowsOptionalFeature"" used as a Deployment Image Servicing and Management tool.
Similar to DISM.exe, this cmdlet is used to enumerate, install, uninstall, configure, and update features and packages in Windows images
","c9326131-769a-8ba4-03f2-7d17f9847a50"
"PowerShell ShellCode","high","","ps_script","Detects Base64 encoded Shellcode","7f3d30e6-1565-4e09-7b13-5d7c5b8b0947"
"Invoke-Obfuscation COMPRESS OBFUSCATION - PowerShell","medium","","ps_script","Detects Obfuscated Powershell via COMPRESS OBFUSCATION","527063ac-15f7-52e7-7ced-4348087aaec7"
"Code Executed Via Office Add-in XLL File","high","","ps_script","Adversaries may abuse Microsoft Office add-ins to obtain persistence on a compromised system.
Office add-ins can be used to add functionality to Office programs
","f5ce4704-7343-4e6a-f741-f53b6d412d1f"
"Suspicious GetTypeFromCLSID ShellExecute","medium","","ps_script","Detects suspicious Powershell code that execute COM Objects","9134b08c-39fa-8211-b3f5-5bd1839b9540"
"Potential Invoke-Mimikatz PowerShell Script","high","","ps_script","Detects Invoke-Mimikatz PowerShell script and alike. Mimikatz is a credential dumper capable of obtaining plaintext Windows account logins and passwords.","b0c6066e-a243-d2f6-c744-990ed060759c"
"SyncAppvPublishingServer Execution to Bypass Powershell Restriction","medium","","ps_script","Detects SyncAppvPublishingServer process execution which usually utilized by adversaries to bypass PowerShell execution restrictions.","6ab29276-37b6-8501-afb8-33126a6a9918"
"Powershell Create Scheduled Task","medium","","ps_script","Adversaries may abuse the Windows Task Scheduler to perform task scheduling for initial or recurring execution of malicious code","977cdcc1-6d3a-a221-a03f-d794230e01ae"
"Certificate Exported Via PowerShell - ScriptBlock","medium","","ps_script","Detects calls to cmdlets inside of PowerShell scripts that are used to export certificates from the local certificate store. Threat actors were seen abusing this to steal private keys from compromised machines.","58f5980d-d851-77b4-2f1f-945eb2d3e430"
"Execute Invoke-command on Remote Host","medium","","ps_script","Adversaries may use Valid Accounts to interact with remote systems using Windows Remote Management (WinRM). The adversary may then perform actions as the logged-on user.","a4603d3c-bb7c-8db0-3d8a-23f265190006"
"Malicious PowerShell Keywords","medium","","ps_script","Detects keywords from well-known PowerShell exploitation frameworks","4397a007-0c10-834b-0796-7b4b1b931b03"
"Disable-WindowsOptionalFeature Command PowerShell","high","","ps_script","Detect built in PowerShell cmdlet Disable-WindowsOptionalFeature, Deployment Image Servicing and Management tool.
Similar to DISM.exe, this cmdlet is used to enumerate, install, uninstall, configure, and update features and packages in Windows images
","cb989f20-ebb9-8b1b-a5d6-f98b3929346c"
"Powershell Suspicious Win32_PnPEntity","low","","ps_script","Adversaries may attempt to gather information about attached peripheral devices and components connected to a computer system.","12bd77fd-a44d-6373-2156-4c29b22d9c85"
"Powershell LocalAccount Manipulation","medium","","ps_script","Adversaries may manipulate accounts to maintain access to victim systems.
Account manipulation may consist of any action that preserves adversary access to a compromised account, such as modifying credentials or permission groups
","ec4cdf41-f053-d3af-6a68-973d32bacdff"
"Winlogon Helper DLL","medium","","ps_script","Winlogon.exe is a Windows component responsible for actions at logon/logoff as well as the secure attention sequence (SAS) triggered by Ctrl-Alt-Delete.
Registry entries in HKLM\Software[Wow6432Node]Microsoft\Windows NT\CurrentVersion\Winlogon\ and HKCU\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\ are
used to manage additional helper programs and functionalities that support Winlogon. Malicious modifications to these Registry keys may cause Winlogon to
load and execute malicious DLLs and/or executables.
","de547eac-5fa2-bf69-1a62-760251de3870"
"Replace Desktop Wallpaper by Powershell","low","","ps_script","An adversary may deface systems internal to an organization in an attempt to intimidate or mislead users.
This may take the form of modifications to internal websites, or directly to user systems with the replacement of the desktop wallpaper
","a427508a-2c94-8fdb-863f-555304b70605"
"WMIC Unquoted Services Path Lookup - PowerShell","medium","","ps_script","Detects known WMI recon method to look for unquoted service paths, often used by pentest inside of powershell scripts attackers enum scripts","437f4723-94d2-dfdf-cd3b-9cf2e0af0fba"
"Get-ADUser Enumeration Using UserAccountControl Flags","medium","","ps_script","Detects AS-REP roasting is an attack that is often-overlooked. It is not very common as you have to explicitly set accounts that do not require pre-authentication.","0fb43313-1253-f71b-1a13-e10e073c1627"
"Enumerate Credentials from Windows Credential Manager With PowerShell","medium","","ps_script","Adversaries may search for common password storage locations to obtain user credentials.
Passwords are stored in several places on a system, depending on the operating system or application holding the credentials.
","129010c2-32d8-8ae8-d3a5-cdd24744231e"
"Potential PowerShell Obfuscation Using Character Join","low","","ps_script","Detects specific techniques often seen used inside of PowerShell scripts to obfscuate Alias creation","5ab8284b-d017-c68c-31ff-6c9b51010284"
"Suspicious PowerShell WindowStyle Option","medium","","ps_script","Adversaries may use hidden windows to conceal malicious activity from the plain sight of users.
In some cases, windows that would typically be displayed when an application carries out an operation can be hidden
","d2c72fb1-8ebf-d5d3-1e88-80f15ba1079a"
"Extracting Information with PowerShell","medium","","ps_script","Adversaries may search local file systems and remote file shares for files containing insecurely stored credentials.
These can be files created by users to store their own credentials, shared credential stores for a group of individuals,
configuration files containing passwords for a system or service, or source code/binary files containing embedded passwords.
","f9889db2-6490-a082-33a3-1b46dff5e2f1"
"Veeam Backup Servers Credential Dumping Script Execution","high","","ps_script","Detects execution of a PowerShell script that contains calls to the ""Veeam.Backup"" class, in order to dump stored credentials.","5ac6d31e-76f4-b5ee-831e-7d076ff2dca6"
"Invoke-Obfuscation STDIN+ Launcher - Powershell","high","","ps_script","Detects Obfuscated use of stdin to execute PowerShell","a4545017-4d6d-c3bd-7fec-62214f01e6b2"
"Dump Credentials from Windows Credential Manager With PowerShell","medium","","ps_script","Adversaries may search for common password storage locations to obtain user credentials.
Passwords are stored in several places on a system, depending on the operating system or application holding the credentials.
","437d2bdc-4ee9-913b-42df-e947c8193f88"
"Registry-Free Process Scope COR_PROFILER","medium","","ps_script","Adversaries may leverage the COR_PROFILER environment variable to hijack the execution flow of programs that load the .NET CLR.
The COR_PROFILER is a .NET Framework feature which allows developers to specify an unmanaged (or external of .NET) profiling DLL to be loaded into each .NET process that loads the Common Language Runtime (CLR).
These profiliers are designed to monitor, troubleshoot, and debug managed code executed by the .NET CLR.
(Citation: Microsoft Profiling Mar 2017)
(Citation: Microsoft COR_PROFILER Feb 2013)
","98d89b85-61ea-f78b-d1fa-cd52182b6b28"
"Suspicious PowerShell Get Current User","low","","ps_script","Detects the use of PowerShell to identify the current logged user.","43541d1d-9cb1-a49f-2fb9-4121c1302705"
"Powershell Store File In Alternate Data Stream","medium","","ps_script","Storing files in Alternate Data Stream (ADS) similar to Astaroth malware.","a547df68-c62d-4415-9a62-cbe68f006b9e"
"Suspicious PowerShell Mailbox Export to Share - PS","critical","","ps_script","Detects usage of the powerShell New-MailboxExportRequest Cmdlet to exports a mailbox to a remote or local share, as used in ProxyShell exploitations","53ba1f6b-70f2-242f-1377-8dc22d806e78"
"Suspicious Connection to Remote Account","low","","ps_script","Adversaries with no prior knowledge of legitimate credentials within the system or environment may guess passwords to attempt access to accounts.
Without knowledge of the password for an account, an adversary may opt to systematically guess the password using a repetitive or iterative mechanism
","f9203bdd-ca24-aced-1e79-b9cfd7936099"
"Change User Agents with WebRequest","medium","","ps_script","Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic.
Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.
","efbceae5-07cf-4b09-fc03-df062b971e10"
"Recon Information for Export with PowerShell","medium","","ps_script","Once established within a system or network, an adversary may use automated techniques for collecting internal data","aa7ecfb4-5a28-3a35-0b06-35cdfed46928"
"Invoke-Obfuscation RUNDLL LAUNCHER - PowerShell","medium","","ps_script","Detects Obfuscated Powershell via RUNDLL LAUNCHER","c4a3b240-b0c5-3eed-9e95-d3db01157764"
"Invoke-Obfuscation Via Use Clip - Powershell","high","","ps_script","Detects Obfuscated Powershell via use Clip.exe in Scripts","33811b3f-3506-6bff-bb4a-4250e7714358"
"PowerShell Write-EventLog Usage","medium","","ps_script","Detects usage of the ""Write-EventLog"" cmdlet with 'RawData' flag. The cmdlet can be levreage to write malicious payloads to the EventLog and then retrieve them later for later use","777d9383-7a6f-f82a-d22e-2f05f433bc9b"
"PowerShell Deleted Mounted Share","medium","","ps_script","Detects when when a mounted share is removed. Adversaries may remove share connections that are no longer useful in order to clean up traces of their operation","2182e106-ae16-770c-3022-a67abacb10d0"
"Invoke-Obfuscation Via Use MSHTA - PowerShell","high","","ps_script","Detects Obfuscated Powershell via use MSHTA in Scripts","d7307e8a-60da-106b-aeb8-c4ebd5c1fb6d"
"Suspicious X509Enrollment - Ps Script","medium","","ps_script","Detect use of X509Enrollment","8acde15f-c52f-455b-127c-8de1892767e5"
"Clear PowerShell History - PowerShell","medium","","ps_script","Detects keywords that could indicate clearing PowerShell history","36e3fc18-c21d-b046-86b0-9f14ccbb975e"
"Potential COM Objects Download Cradles Usage - PS Script","medium","","ps_script","Detects usage of COM objects that can be abused to download files in PowerShell by CLSID","8c8871af-c2f2-4671-9f1d-d6c3e90b7c42"
"Potential Active Directory Enumeration Using AD Module - PsScript","medium","","ps_script","Detects usage of the ""Import-Module"" cmdlet to load the ""Microsoft.ActiveDirectory.Management.dl"" DLL. Which is often used by attackers to perform AD enumeration.","80fe1b47-6d38-9fc5-9535-6afd04b55a15"
"Suspicious FromBase64String Usage On Gzip Archive - Ps Script","medium","","ps_script","Detects attempts of decoding a base64 Gzip archive in a PowerShell script. This technique is often used as a method to load malicious content into memory afterward.","0f434135-833f-9c32-7048-ab3c6264d3d2"
"Powershell WMI Persistence","medium","","ps_script","Adversaries may establish persistence and elevate privileges by executing malicious content triggered by a Windows Management Instrumentation (WMI) event subscription.","6535a2a7-e5ce-2a80-726d-8eb3b016084d"
"Powershell Token Obfuscation - Powershell","high","","ps_script","Detects TOKEN OBFUSCATION technique from Invoke-Obfuscation","77af6d22-9887-7943-53f1-6a849e2e892d"
"Suspicious Mount-DiskImage","low","","ps_script","Adversaries may abuse container files such as disk image (.iso, .vhd) file formats to deliver malicious payloads that may not be tagged with MOTW.","a47e2fc3-e3e3-9763-7cb2-d19df00ad719"
"Suspicious Get Local Groups Information - PowerShell","low","","ps_script","Adversaries may attempt to find local system groups and permission settings.
The knowledge of local system permission groups can help adversaries determine which groups exist and which users belong to a particular group.
Adversaries may use this information to determine which users have elevated permissions, such as the users found within the local administrators group.
","231be74a-ed58-7e55-d906-23131f589913"
"Unsigned AppX Installation Attempt Using Add-AppxPackage - PsScript","medium","","ps_script","Detects usage of the ""Add-AppxPackage"" or it's alias ""Add-AppPackage"" to install unsigned AppX packages","649adb28-28ab-34b1-166d-cfffb0245bbd"
"Import PowerShell Modules From Suspicious Directories","medium","","ps_script","Detects powershell scripts that import modules from suspicious directories","0a3956ee-9813-55f3-ca74-4d00e9df5262"
"Disable Powershell Command History","high","","ps_script","Detects scripts or commands that disabled the Powershell command history by removing psreadline module","ebdae8b0-7b83-5602-356e-b214571cee19"
"Suspicious PowerShell Download - Powershell Script","medium","","ps_script","Detects suspicious PowerShell download command","e3888b82-f1d3-14e8-54e5-16b522dfd8a9"
"Suspicious TCP Tunnel Via PowerShell Script","medium","","ps_script","Detects powershell scripts that creates sockets/listeners which could be indicative of tunneling activity","f0174af7-3de1-3209-5f81-f96ff9d1f5c6"
"Suspicious GPO Discovery With Get-GPO","low","","ps_script","Detect use of Get-GPO to get one GPO or all the GPOs in a domain.","43254631-95ca-6c3c-11bc-16c19f09e819"
"Invoke-Obfuscation VAR+ Launcher - PowerShell","high","","ps_script","Detects Obfuscated use of Environment Variables to execute PowerShell","1bc61c35-56bd-6b9c-12fc-5513d8aa80d2"
"Powershell Add Name Resolution Policy Table Rule","high","","ps_script","Detects powershell scripts that adds a Name Resolution Policy Table (NRPT) rule for the specified namespace.
This will bypass the default DNS server and uses a specified server for answering the query.
","6dcad107-58f0-d885-7198-fe78bda1ff4b"
"Potential Suspicious PowerShell Keywords","medium","","ps_script","Detects potentially suspicious keywords that could indicate the use of a PowerShell exploitation framework","12b5b805-7b4b-d153-35e2-2230d216346c"
"Potential PowerShell Obfuscation Using Alias Cmdlets","low","","ps_script","Detects Set-Alias or New-Alias cmdlet usage. Which can be use as a mean to obfuscate PowerShell scripts","2b77aa85-451b-f506-eda5-71bef0c2bfa6"
"PowerShell Get-Process LSASS in ScriptBlock","high","","ps_script","Detects a Get-Process command on lsass process, which is in almost all cases a sign of malicious activity","77515874-226e-d597-815a-9962d2951358"
"Automated Collection Bookmarks Using Get-ChildItem PowerShell","low","","ps_script","Adversaries may enumerate browser bookmarks to learn more about compromised hosts.
Browser bookmarks may reveal personal information about users (ex: banking sites, interests, social media, etc.) as well as details about
internal network resources such as servers, tools/dashboards, or other related infrastructure.
","389e5737-c793-4d03-4191-fe78d2cc1dcb"
"Suspicious Get Information for SMB Share","low","","ps_script","Adversaries may look for folders and drives shared on remote systems as a means of identifying sources of information to gather as
a precursor for Collection and to identify potential systems of interest for Lateral Movement.
Networks often contain shared network drives and folders that enable users to access file directories on various systems across a network.
","b3cb91b9-f3a8-1486-c398-1ea1e5183b3c"
"Suspicious Non PowerShell WSMAN COM Provider","medium","powershell-classic","","Detects suspicious use of the WSMAN provider without PowerShell.exe as the host application.","aedc0f64-b9e7-36d1-fd92-838fdf33eac3"
"Zip A Folder With PowerShell For Staging In Temp - PowerShell","medium","powershell-classic","","Detects PowerShell scripts that make use of the ""Compress-Archive"" Cmdlet in order to compress folders and files where the output is stored in a potentially suspicious location that is used often by malware for exfiltration.
An adversary might compress data (e.g., sensitive documents) that is collected prior to exfiltration in order to make it portable and minimize the amount of data sent over the network.
","ee9681d0-6ba5-5eaf-9c8b-fe39afe542b9"
"Potential RemoteFXvGPUDisablement.EXE Abuse","high","powershell-classic","","Detects PowerShell module creation where the module Contents are set to ""function Get-VMRemoteFXPhysicalVideoAdapter"". This could be a sign of potential abuse of  the ""RemoteFXvGPUDisablement.exe"" binary which is known to be vulnerable to module load-order hijacking.","29a3935d-0428-4f39-d39e-ec43c598b272"
"Possible DC Shadow Attack","medium","security","","Detects DCShadow via create new SPN","c800ccd5-5818-b0f5-1a12-f9c8bc24a433"
"Active Directory User Backdoors","high","security","","Detects scenarios where one can control another users or computers account without having to use their credentials.","c9123898-04d5-2d3b-5e2b-7c0c92111480"
"Correct Execution of Nltest.exe","high","security","","The attacker might use LOLBAS nltest.exe for discovery of domain controllers, domain trusts, parent domain and the current user permissions.","83c2f19e-f588-1826-fc7d-cf7f4db7031a"
"Password Policy Enumerated","medium","security","","Detects when the password policy is enumerated.","9bcf333e-fc4c-5912-eeba-8a0cefe21be4"
"Reconnaissance Activity","high","security","","Detects activity as ""net user administrator /domain"" and ""net group domain admins /domain""","5ac4b7f8-9412-f919-220c-aa8a1867b1ef"
"AD Privileged Users or Groups Reconnaissance","high","security","","Detect priv users or groups recon based on 4661 eventid and known privileged users or groups SIDs","93c95eee-748a-e1db-18a5-f40035167086"
"Dir Svc Obj Modified","informational","security","","Directory Service Object Modified. Log written only to domain controllers (2008+)","22ee9fb7-64ca-4eed-92de-d1dbef1170b8"
"Group Policy Abuse for Privilege Addition","medium","security","","Detects the first occurrence of a modification to Group Policy Object Attributes to add privileges to user accounts or use them to add users as local admins.
","6e3066ef-54e1-9d1b-5bc6-9ae6947ae271"
"Persistence and Execution at Scale via GPO Scheduled Task","high","security","","Detect lateral movement using GPO scheduled task, usually used to deploy ransomware at scale","01628b51-85e1-4088-9432-a11cba9f3ebd"
"Powerview Add-DomainObjectAcl DCSync AD Extend Right","high","security","","Backdooring domain object to grant the rights associated with DCSync to a regular user or machine account using Powerview\Add-DomainObjectAcl DCSync Extended Right cmdlet, will allow to re-obtain the pwd hashes of any user/computer","e92d7fea-4127-4b6c-a889-3f0b89f7b567"
