"title","level","service","category","description","id"
"Potential Windows Defender Tampering Via Wmic.EXE","high","","process_creation","Detects potential tampering with Windows Defender settings such as adding exclusion using wmic","21d20eb3-388b-e372-90f5-c3da2c00dc9f"
"Suspicious Rundll32 Activity Invoking Sys File","high","","process_creation","Detects suspicious process related to rundll32 based on command line that includes a *.sys file as seen being used by UNC2452","9d6f9951-dc6f-66b5-290e-ff79c75550f6"
"Suspicious Parent Double Extension File Execution","high","","process_creation","Detect execution of suspicious double extension files in ParentCommandLine","775d4bc1-d404-6927-6dc7-c22d00029c37"
"Potentially Suspicious Child Process Of WinRAR.EXE","medium","","process_creation","Detects potentially suspicious child processes of WinRAR.exe.","c57b53ed-b127-34e4-6906-e0e36b11d5ed"
"Regsvr32 DLL Execution With Suspicious File Extension","high","","process_creation","Detects the execution of REGSVR32.exe with DLL files masquerading as other files","de7bed2f-8da9-bfd3-f7af-a1a8e5ff462d"
"TrustedPath UAC Bypass Pattern","critical","","process_creation","Detects indicators of a UAC bypass method by mocking directories","6ffb15be-b4f1-f105-4d90-0797b05c1838"
"Fsutil Drive Enumeration","low","","process_creation","Attackers may leverage fsutil to enumerated connected drives.","0521efb1-8519-4e3b-16a4-d3b360abc475"
"Suspicious Modification Of Scheduled Tasks","high","","process_creation","Detects when an attacker tries to modify an already existing scheduled tasks to run from a suspicious location
Attackers can create a simple looking task in order to avoid detection on creation as it's often the most focused on
Instead they modify the task after creation to include their malicious payload
","687367a8-d423-cb00-4753-adfcbf3ef580"
"Potentially Suspicious GoogleUpdate Child Process","high","","process_creation","Detects potentially suspicious child processes of ""GoogleUpdate.exe""","54947316-2baa-1515-3a10-8569020a445a"
"File Download And Execution Via IEExec.EXE","high","","process_creation","Detects execution of the IEExec utility to download and execute files","b7adfc19-5e32-e2d7-a70c-a28e9a844564"
"Mshtml.DLL RunHTMLApplication Suspicious Usage","high","","process_creation","Detects execution of commands that leverage the ""mshtml.dll"" RunHTMLApplication export to run arbitrary code via different protocol handlers (vbscript, javascript, file, http...)
","54b11eae-5cc5-72a8-7b50-b842a057933e"
"Suspicious Calculator Usage","high","","process_creation","Detects suspicious use of 'calc.exe' with command line parameters or in a suspicious directory, which is likely caused by some PoC or detection evasion.
","9acd1f19-c194-7c55-3130-8479b170af87"
"Suspicious Git Clone","medium","","process_creation","Detects execution of ""git"" in order to clone a remote repository that contain suspicious keywords which might be suspicious","87086e53-d522-cb93-c0a0-04cd9f2e91d3"
"Suspicious Serv-U Process Pattern","high","","process_creation","Detects a suspicious process pattern which could be a sign of an exploited Serv-U service","83e16972-fa32-9c0e-e39d-25254c56a9ff"
"Suspicious NTLM Authentication on the Printer Spooler Service","high","","process_creation","Detects a privilege elevation attempt by coercing NTLM authentication on the Printer Spooler service","7fd1971c-8117-58b7-9bfd-d42cda435945"
"Suspicious Control Panel DLL Load","high","","process_creation","Detects suspicious Rundll32 execution from control.exe as used by Equation Group and Exploit Kits","1f5db239-6608-ab63-3f89-95375c7872fc"
"Firewall Rule Deleted Via Netsh.EXE","medium","","process_creation","Detects the removal of a port or application rule in the Windows Firewall configuration using netsh","f4b9cf98-c3c6-4a42-a20e-6728d79f8fec"
"Possible Privilege Escalation via Weak Service Permissions","high","","process_creation","Detection of sc.exe utility spawning by user with Medium integrity level to change service ImagePath or FailureCommand","ae65ef8c-318b-89f9-30d3-1f3bcfab81e9"
"Uncommon Child Process Of Setres.EXE","high","","process_creation","Detects uncommon child process of Setres.EXE.
Setres.EXE is a Windows server only process and tool that can be used to set the screen resolution.
It can potentially be abused in order to launch any arbitrary file with a name containing the word ""choice"" from the current execution path.
","722c7611-6b69-b8f2-4972-c405ba40d9a7"
"Capture Credentials with Rpcping.exe","medium","","process_creation","Detects using Rpcping.exe to send a RPC test connection to the target server (-s) and force the NTLM hash to be sent in the process.","9db1274b-d76a-ecf1-8433-113dd1782631"
"Suspicious Execution of InstallUtil Without Log","medium","","process_creation","Uses the .NET InstallUtil.exe application in order to execute image without log","d39155d0-4154-66c0-1d94-6c61d77f27e7"
"Taskmgr as LOCAL_SYSTEM","high","","process_creation","Detects the creation of taskmgr.exe process in context of LOCAL_SYSTEM","d2fc7f9b-7773-8c83-5bf3-d977a655e6e0"
"Potential PsExec Remote Execution","high","","process_creation","Detects potential psexec command that initiate execution on a remote systems via common commandline flags used by the utility","06d1ba8b-f692-36bb-8b57-6c340c87d71b"
"Indirect Command Execution By Program Compatibility Wizard","low","","process_creation","Detect indirect command execution via Program Compatibility Assistant pcwrun.exe","f4b28578-b356-1cbb-4554-acd9a8b62c9b"
"Suspicious Copy From or To System Directory","medium","","process_creation","Detects a suspicious copy operation that tries to copy a program from system (System32, SysWOW64, WinSxS) directories to another on disk.
Often used to move LOLBINs such as 'certutil' or 'desktopimgdownldr' to a different location with a different name in order to bypass detections based on locations.
","864f6704-33c0-cdec-c3fa-ae453ca199c1"
"Port Forwarding Activity Via SSH.EXE","medium","","process_creation","Detects port forwarding activity via SSH.exe","9f52bf0b-cd07-33a3-f9c1-6cf08889812a"
"HackTool - Empire PowerShell UAC Bypass","critical","","process_creation","Detects some Empire PowerShell UAC bypass methods","5ccc4b5a-ddf6-63e0-3b00-82be3eb56506"
"PUA - Seatbelt Execution","high","","process_creation","Detects the execution of the PUA/Recon tool Seatbelt via PE information of command line parameters","18739cbf-55f7-1dda-7985-1f08fc87ea5f"
"XBAP Execution From Uncommon Locations Via PresentationHost.EXE","medium","","process_creation","Detects the execution of "".xbap"" (Browser Applications) files via PresentationHost.EXE from an uncommon location. These files can be abused to run malicious "".xbap"" files any bypass AWL
","7466d932-270d-a4c2-5851-05e1557ee730"
"Potential ShellDispatch.DLL Functionality Abuse","medium","","process_creation","Detects potential ""ShellDispatch.dll"" functionality abuse to execute arbitrary binaries via ""ShellExecute""","589134cd-5a71-4868-1ad1-623db28a1d75"
"Invoke-Obfuscation CLIP+ Launcher","high","","process_creation","Detects Obfuscated use of Clip.exe to execute PowerShell","d2f4e6f8-8091-3df9-bc05-f48b7a951ac8"
"Loaded Module Enumeration Via Tasklist.EXE","medium","","process_creation","Detects the enumeration of a specific DLL or EXE being used by a binary via ""tasklist.exe"".
This is often used by attackers in order to find the specific process identifier (PID) that is using the DLL in question.
In order to dump the process memory or perform other nefarious actions.
","0f054564-5b4b-f7e3-ffa7-a1afda6c3715"
"Potentially Suspicious Execution Of Regasm/Regsvcs With Uncommon Extension","medium","","process_creation","Detects potentially suspicious execution of the Regasm/Regsvcs utilities with an uncommon extension.","ba17b43d-ff78-598e-3e48-6f7f77abce52"
"Potential Meterpreter/CobaltStrike Activity","high","","process_creation","Detects the use of getsystem Meterpreter/Cobalt Strike command by detecting a specific service starting","d9505c25-324b-3a98-4f63-55ba6b677e07"
"MsiExec Web Install","medium","","process_creation","Detects suspicious msiexec process starts with web addresses as parameter","570163b5-0034-92d2-919d-b0027cb8ee68"
"ConvertTo-SecureString Cmdlet Usage Via CommandLine","medium","","process_creation","Detects usage of the ""ConvertTo-SecureString"" cmdlet via the commandline. Which is fairly uncommon and could indicate potential suspicious activity","ebcee1df-9cac-a989-982c-08e181e9d5a8"
"HackTool - CrackMapExec Process Patterns","high","","process_creation","Detects suspicious process patterns found in logs when CrackMapExec is used","991e932e-5798-025f-120d-6f19994ad2a4"
"Regsvr32 Execution From Potential Suspicious Location","medium","","process_creation","Detects execution of regsvr32 where the DLL is located in a potentially suspicious location.","bc5fbebe-3d3b-0833-ff7d-34a3c035c017"
"HackTool - CoercedPotato Execution","high","","process_creation","Detects the use of CoercedPotato, a tool for privilege escalation","75a96fdd-ec6a-1351-5cf2-00b8606831fe"
"Abuse of Service Permissions to Hide Services Via Set-Service","high","","process_creation","Detects usage of the ""Set-Service"" powershell cmdlet to configure a new SecurityDescriptor that allows a service to be hidden from other utilities such as ""sc.exe"", ""Get-Service""...etc. (Works only in powershell 7)","f57937ba-e844-d5ff-1b06-4ca216d0b747"
"Bypass UAC via WSReset.exe","high","","process_creation","Detects use of WSReset.exe to bypass User Account Control (UAC). Adversaries use this technique to execute privileged processes.","9d1b91e6-c352-6742-5913-b8046ff77518"
"PUA - DefenderCheck Execution","high","","process_creation","Detects the use of DefenderCheck, a tool to evaluate the signatures used in Microsoft Defender. It can be used to figure out the strings / byte chains used in Microsoft Defender to detect a tool and thus used for AV evasion.","912866aa-0cd5-dcb6-e1d4-a0b6cbbdc575"
"New Port Forwarding Rule Added Via Netsh.EXE","medium","","process_creation","Detects the execution of netsh commands that configure a new port forwarding (PortProxy) rule","cfe8471d-2e7f-9e55-aa92-3b117789d6a6"
"Insecure Proxy/DOH Transfer Via Curl.EXE","medium","","process_creation","Detects execution of ""curl.exe"" with the ""insecure"" flag over proxy or DOH.","b1d59fa0-c42c-0efd-027d-d7721d153420"
"Execute Files with Msdeploy.exe","medium","","process_creation","Detects file execution using the msdeploy.exe lolbin","c0cc4271-ed56-6236-e21a-e9db92f30d97"
"MSExchange Transport Agent Installation","medium","","process_creation","Detects the Installation of a Exchange Transport Agent","5bc86f64-e263-f14b-6525-bacad0b088ad"
"Execute From Alternate Data Streams","medium","","process_creation","Detects execution from an Alternate Data Stream (ADS). Adversaries may use NTFS file attributes to hide their malicious data in order to evade detection","6375eb27-4436-c582-1f6d-066ebfb78131"
"Recon Information for Export with Command Prompt","medium","","process_creation","Once established within a system or network, an adversary may use automated techniques for collecting internal data.","0aae20f4-4b90-f3db-47a1-d0032e30ccfd"
"UtilityFunctions.ps1 Proxy Dll","medium","","process_creation","Detects the use of a Microsoft signed script executing a managed DLL with PowerShell.","e158c0fd-66a1-71d4-8c4c-0728569ed574"
"Nslookup PowerShell Download Cradle - ProcessCreation","medium","","process_creation","Detects suspicious powershell download cradle using nslookup. This cradle uses nslookup to extract payloads from DNS records","58180213-29ed-6aa8-7558-806ba2830b7f"
"Visual Studio Code Tunnel Shell Execution","medium","","process_creation","Detects the execution of a shell (powershell, bash, wsl...) via Visual Studio Code tunnel. Attackers can abuse this functionality to establish a C2 channel and execute arbitrary commands on the system.","88689b5a-5cf9-4b6b-f596-66cc471db969"
"Suspicious Extrac32 Alternate Data Stream Execution","medium","","process_creation","Extract data from cab file and hide it in an alternate data stream","5df3c3b4-3daf-3385-fdf0-4b5612003633"
"Suspicious WMIC Execution Via Office Process","high","","process_creation","Office application called wmic to proxye execution through a LOLBIN process. This is often used to break suspicious parent-child chain (Office app spawns LOLBin).","0e524b9d-1e47-2065-5827-2b8d0125307c"
"Windows Admin Share Mount Via Net.EXE","medium","","process_creation","Detects when an admin share is mounted using net.exe","70e8ecd5-c850-e676-1c25-2bdb4f5ef98c"
"Potentially Over Permissive Permissions Granted Using Dsacls.EXE","medium","","process_creation","Detects usage of Dsacls to grant over permissive permissions","a81385de-1365-3d8d-2778-5d914a66d61e"
"Suspicious Use of PsLogList","medium","","process_creation","Detects usage of the PsLogList utility to dump event log in order to extract admin accounts and perform account discovery or delete events logs","22698f6a-6197-0acb-d0f8-39939e9af18f"
"Suspicious MSDT Parent Process","high","","process_creation","Detects msdt.exe executed by a suspicious parent as seen in CVE-2022-30190 / Follina exploitation","27bbbc51-2674-7c64-0d12-3844deb6cb4b"
"WhoAmI as Parameter","high","","process_creation","Detects a suspicious process command line that uses whoami as first parameter (as e.g. used by EfsPotato)","f7b452f3-c372-03f2-644e-7be14a8e5b73"
"HackTool - winPEAS Execution","high","","process_creation","WinPEAS is a script that search for possible paths to escalate privileges on Windows hosts. The checks are explained on book.hacktricks.xyz","02c0a52b-6536-ca47-ce99-cea982b9008a"
"Use Of The SFTP.EXE Binary As A LOLBIN","medium","","process_creation","Detects the usage of the ""sftp.exe"" binary as a LOLBIN by abusing the ""-D"" flag","2211d14a-9a4c-d937-2a25-6428d586be6c"
"DLL Loaded via CertOC.EXE","medium","","process_creation","Detects when a user installs certificates by using CertOC.exe to loads the target DLL file.","471f9aca-34da-a143-18bc-d54d121778dd"
"WebDav Client Execution Via Rundll32.EXE","medium","","process_creation","Detects ""svchost.exe"" spawning ""rundll32.exe"" with command arguments like ""C:\windows\system32\davclnt.dll,DavSetCookie"".
This could be an indicator of exfiltration or use of WebDav to launch code (hosted on a WebDav server).
","f84fbf6b-fa1f-71fb-e2ca-4f67b2451fe6"
"Tasks Folder Evasion","high","","process_creation","The Tasks folder in system32 and syswow64 are globally writable paths.
Adversaries can take advantage of this and load or influence any script hosts or ANY .NET Application
in Tasks to load and execute a custom assembly into cscript, wscript, regsvr32, mshta, eventvwr
","f671b855-3ea9-045a-c84d-36fc3884e2c7"
"Potential Persistence Attempt Via Run Keys Using Reg.EXE","medium","","process_creation","Detects suspicious command line reg.exe tool adding key to RUN key in Registry","9221ea23-8f7a-5f6e-cde6-763911fe289d"
"Suspicious SYSVOL Domain Group Policy Access","medium","","process_creation","Detects Access to Domain Group Policies stored in SYSVOL","9eaaf7c3-c142-31ba-f615-52ed6de31344"
"Execute MSDT Via Answer File","high","","process_creation","Detects execution of ""msdt.exe"" using an answer file which is simulating the legitimate way of calling msdt via ""pcwrun.exe"" (For example from the compatibility tab)","aac97665-0e43-e14b-bc3c-bbefd72790dd"
"System Disk And Volume Reconnaissance Via Wmic.EXE","medium","","process_creation","An adversary might use WMI to discover information about the system, such as the volume name, size,
free space, and other disk information. This can be done using the `wmic` command-line utility and has been
observed being used by threat actors such as Volt Typhoon.
","f880519f-4419-7762-c6d0-7676fd2192a9"
"Suspicious Cabinet File Execution Via Msdt.EXE","medium","","process_creation","Detects execution of msdt.exe using the ""cab"" flag which could indicates suspicious diagcab files with embedded answer files leveraging CVE-2022-30190","99b507ef-fee7-2f19-767e-66439dad9d9f"
"Invoke-Obfuscation Obfuscated IEX Invocation","high","","process_creation","Detects all variations of obfuscated powershell IEX invocation code generated by Invoke-Obfuscation framework from the following code block","e394e239-a5c1-5879-edab-2c697795ff9e"
"Node Process Executions","medium","","process_creation","Detects the execution of other scripts using the Node executable packaged with Adobe Creative Cloud","74925938-de32-0417-5a62-b63a5d0dd01a"
"Suspicious RDP Redirect Using TSCON","high","","process_creation","Detects a suspicious RDP session redirect using tscon.exe","1eb3ba13-9019-0f5c-55d6-f83e89f4a2ea"
"Potential Memory Dumping Activity Via LiveKD","medium","","process_creation","Detects execution of LiveKD based on PE metadata or image name","4015c0bf-a80a-7b4f-cff2-cb50ea14b40f"
"HackTool - LaZagne Execution","medium","","process_creation","Detects the execution of the LaZagne. A utility used to retrieve multiple types of passwords stored on a local computer.
LaZagne has been leveraged multiple times by threat actors in order to dump credentials.
","be78b4b9-f54e-84e0-b62f-872d92b15df9"
"PUA - Crassus Execution","high","","process_creation","Detects Crassus, a Windows privilege escalation discovery tool, based on PE metadata characteristics.","9fac7dce-b844-3db0-da6c-98df4b015954"
"Suspicious ZipExec Execution","medium","","process_creation","ZipExec is a Proof-of-Concept (POC) tool to wrap binary-based tools into a password-protected zip file.","2a048dab-1493-f4cf-68dc-2fc90db2a471"
"Suspicious ShellExec_RunDLL Call Via Ordinal","high","","process_creation","Detects suspicious call to the ""ShellExec_RunDLL"" exported function of SHELL32.DLL through the ordinal number to launch other commands.
Adversary might only use the ordinal number in order to bypass existing detection that alert on usage of ShellExec_RunDLL on CommandLine.
","afe56692-d76f-5259-cd59-c1032f5cf01b"
"Sysmon Configuration Update","medium","","process_creation","Detects updates to Sysmon's configuration. Attackers might update or replace the Sysmon configuration with a bare bone one to avoid monitoring without shutting down the service completely","055ae5db-808f-a1cc-57ac-99f0fadbab7f"
"AADInternals PowerShell Cmdlets Execution - ProccessCreation","high","","process_creation","Detects ADDInternals Cmdlet execution. A tool for administering Azure AD and Office 365. Which can be abused by threat actors to attack Azure AD or Office 365.","685a2b5a-0d1d-e78a-174a-b35f1069684b"
"Greedy File Deletion Using Del","medium","","process_creation","Detects execution of the ""del"" builtin command to remove files using greedy/wildcard expression. This is often used by malware to delete content of folders that perhaps contains the initial malware infection or to delete evidence.","a0d3fa7f-7155-4aef-0428-ccfae2e54d9f"
"Suspicious Mstsc.EXE Execution With Local RDP File","high","","process_creation","Detects potential RDP connection via Mstsc using a local "".rdp"" file located in suspicious locations.","b881e130-b2f3-59a2-f31f-1ab4f003c199"
"Suspicious Usage Of Active Directory Diagnostic Tool (ntdsutil.exe)","medium","","process_creation","Detects execution of ntdsutil.exe to perform different actions such as restoring snapshots...etc.","693159ba-e2b9-cb03-30d0-5234a23b26d7"
"Unusual Child Process of dns.exe","high","","process_creation","Detects an unexpected process spawning from dns.exe which may indicate activity related to remote code execution or other forms of exploitation as seen in CVE-2020-1350 (SigRed)","256784a9-8cdb-2cfd-8363-95ac15a61e9c"
"Copying Sensitive Files with Credential Data","high","","process_creation","Files with well-known filenames (sensitive files with credential data) copying","1c39c2aa-7a13-2826-f8c5-48a453dfd562"
"Sticky Key Like Backdoor Execution","critical","","process_creation","Detects the usage and installation of a backdoor that uses an option to register a malicious debugger for built-in tools that are accessible in the login screen","0a237495-b305-87bb-8e26-417ba98a4546"
"HackTool - Quarks PwDump Execution","high","","process_creation","Detects usage of the Quarks PwDump tool via commandline arguments","b192c555-7ec6-6836-9df6-a81347c77e35"
"Suspicious Child Process Of Manage Engine ServiceDesk","high","","process_creation","Detects suspicious child processes of the ""Manage Engine ServiceDesk Plus"" Java web service","fa8c67ae-ace2-9a11-43d7-c5b5954ce489"
"Suspicious Execution of Shutdown","medium","","process_creation","Use of the commandline to shutdown or reboot windows","b74fe142-8535-448b-b2ff-c6de4a5a5133"
"Potential Recon Activity Via Nltest.EXE","medium","","process_creation","Detects nltest commands that can be used for information discovery","b775be60-00d5-cb10-a24f-ba7f10563dcb"
"Potential SquiblyTwo Technique Execution","medium","","process_creation","Detects potential SquiblyTwo attack technique with possible renamed WMIC via Imphash and OriginalFileName fields","b9b053da-68a6-d372-9780-828406597122"
"Potential Persistence Via VMwareToolBoxCmd.EXE VM State Change Script","medium","","process_creation","Detects execution of the ""VMwareToolBoxCmd.exe"" with the ""script"" and ""set"" flag to setup a specific script to run for a specific VM state","3223b8fb-0180-c340-24b5-fc4699287906"
"Data Copied To Clipboard Via Clip.EXE","low","","process_creation","Detects the execution of clip.exe in order to copy data to the clipboard. Adversaries may collect data stored in the clipboard from users copying information within or between applications.","aa1b5f1a-0f18-adfb-7274-ca82c7711c36"
"HackTool - CrackMapExec PowerShell Obfuscation","high","","process_creation","The CrachMapExec pentesting framework implements a PowerShell obfuscation with some static strings detected by this rule.","296d5364-4c6f-d2ea-601c-12477b9e4053"
"Suspicious Autorun Registry Modified via WMI","high","","process_creation","Detects suspicious activity where the WMIC process is used to create an autorun registry entry via reg.exe, which is often indicative of persistence mechanisms employed by malware.
","dd16066a-afda-2bf2-7735-9dbc86c6cd0a"
"Suspicious Execution From Outlook Temporary Folder","high","","process_creation","Detects a suspicious program execution in Outlook temp folder","c4a80f4d-4976-2f43-f3ef-3feed52e43dd"
"Suspicious File Download From IP Via Curl.EXE","high","","process_creation","Detects potentially suspicious file downloads directly from IP addresses using curl.exe","a404c83b-51de-a308-f6fc-659d55a00b6c"
"Process Proxy Execution Via Squirrel.EXE","medium","","process_creation","Detects the usage of the ""Squirrel.exe"" binary to execute arbitrary processes. This binary is part of multiple Electron based software installations (Slack, Teams, Discord, etc.)
","6acffd8c-96c9-9d3b-9d69-0e0f332209c3"
"Potentially Suspicious Execution From Parent Process In Public Folder","high","","process_creation","Detects a potentially suspicious execution of a parent process located in the ""\Users\Public"" folder executing a child process containing references to shell or scripting binaries and commandlines.
","cd36cd3c-17cb-d0c6-1e77-c74a5a6e96fe"
"Suspicious Csi.exe Usage","medium","","process_creation","Csi.exe is a signed binary from Microsoft that comes with Visual Studio and provides C# interactive capabilities. It can be used to run C# code from a file passed as a parameter in command line. Early version of this utility provided with Microsoft “Roslyn” Community Technology Preview was named 'rcsi.exe'","655cb0fd-79c4-949b-b842-e1fcf2e1e527"
"Suspicious Service Path Modification","high","","process_creation","Detects service path modification via the ""sc"" binary to a suspicious command or path","9a71e218-8397-8c6b-22e0-fc805c7e6571"
"Use Short Name Path in Image","medium","","process_creation","Detect use of the Windows 8.3 short name. Which could be used as a method to avoid Image detection","813c544e-381d-625e-3470-9a243b7ce88e"
"Remote File Download Via Findstr.EXE","medium","","process_creation","Detects execution of ""findstr"" with specific flags and a remote share path. This specific set of CLI flags would allow ""findstr"" to download the content of the file located on the remote share as described in the LOLBAS entry.
","37b23b1a-fcb3-7612-9af9-bcb48f1877d7"
"Program Executed Using Proxy/Local Command Via SSH.EXE","medium","","process_creation","Detect usage of the ""ssh.exe"" binary as a proxy to launch other programs.","c9a20835-ce7c-8118-9269-64b5a5e8cbb5"
"7Zip Compressing Dump Files","medium","","process_creation","Detects execution of 7z in order to compress a file with a "".dmp""/"".dump"" extension, which could be a step in a process of dump file exfiltration.","93586827-5f54-fc91-0b2f-338fd5365694"
"Potential MSTSC Shadowing Activity","high","","process_creation","Detects RDP session hijacking by using MSTSC shadowing","5e22c0e7-bde8-560d-0187-ee4134940af6"
"DNS Exfiltration and Tunneling Tools Execution","high","","process_creation","Well-known DNS Exfiltration tools execution","e44a6a45-107b-0cdb-3b8a-61b2e33d55d7"
"Potentially Suspicious Event Viewer Child Process","high","","process_creation","Detects uncommon or suspicious child processes of ""eventvwr.exe"" which might indicate a UAC bypass attempt","be9b6aa2-633a-7833-43a7-f807dc2aa023"
"OneNote.EXE Execution of Malicious Embedded Scripts","high","","process_creation","Detects the execution of malicious OneNote documents that contain embedded scripts.
When a user clicks on a OneNote attachment and then on the malicious link inside the "".one"" file, it exports and executes the malicious embedded script from specific directories.
","a7aba663-3da2-bc96-f8c3-acd95b2b3052"
"Potential SPN Enumeration Via Setspn.EXE","medium","","process_creation","Detects service principal name (SPN) enumeration used for Kerberoasting","0d186f78-d83c-0c4b-100c-cbdc93891947"
"Renamed ProcDump Execution","high","","process_creation","Detects the execution of a renamed ProcDump executable.
This often done by attackers or malware in order to evade defensive mechanisms.
","a6320654-afe9-8fa6-7fdc-3270c5a552d2"
"Potential Browser Data Stealing","medium","","process_creation","Adversaries may acquire credentials from web browsers by reading files specific to the target browser.
Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future.
Web browsers typically store the credentials in an encrypted format within a credential store.
","469a9d6a-0e9f-492d-9e3a-e0f35762874e"
"Change Default File Association Via Assoc","low","","process_creation","Detects file association changes using the builtin ""assoc"" command.
When a file is opened, the default program used to open the file (also called the file association or handler) is checked. File association selections are stored in the Windows Registry and can be edited by users, administrators, or programs that have Registry access or by administrators using the built-in assoc utility. Applications can modify the file association for a given file extension to call an arbitrary program when a file with the given extension is opened.
","1adbdfce-5fe9-9717-cc78-42b380893e97"
"UEFI Persistence Via Wpbbin - ProcessCreation","high","","process_creation","Detects execution of the binary ""wpbbin"" which is used as part of the UEFI based persistence method described in the reference section","1f9094b1-f522-539a-f715-fd13acf3cd22"
"Run Once Task Execution as Configured in Registry","low","","process_creation","This rule detects the execution of Run Once task as configured in the registry","aa8af443-e70d-a6a2-5903-1c62f232c0ed"
"Remote CHM File Download/Execution Via HH.EXE","high","","process_creation","Detects the usage of ""hh.exe"" to execute/download remotely hosted "".chm"" files.","e3cb371f-ecf2-9b45-e6ff-67bb63f48a48"
"Dumping Process via Sqldumper.exe","medium","","process_creation","Detects process dump via legitimate sqldumper.exe binary","38362740-fe8e-6e9d-79ad-a290fe8d5190"
"Use NTFS Short Name in Command Line","medium","","process_creation","Detect use of the Windows 8.3 short name. Which could be used as a method to avoid command-line detection","c2caccdd-305a-c468-590f-90ca119d0475"
"Potential Data Stealing Via Chromium Headless Debugging","high","","process_creation","Detects chromium based browsers starting in headless and debugging mode and pointing to a user profile. This could be a sign of data stealing or remote control","6a04614f-59c7-e8c1-6a54-5cc3b4eb1810"
"Malicious Base64 Encoded PowerShell Keywords in Command Lines","high","","process_creation","Detects base64 encoded strings used in hidden malicious PowerShell command lines","0114b671-6245-50f6-97b3-693945ab45cc"
"PowerShell Get-Clipboard Cmdlet Via CLI","medium","","process_creation","Detects usage of the 'Get-Clipboard' cmdlet via CLI","04aeef7e-daa9-3212-481e-808d0386c3a2"
"Remote Access Tool - Simple Help Execution","medium","","process_creation","An adversary may use legitimate desktop support and remote access software, such as Team Viewer, Go2Assist, LogMein, AmmyyAdmin, etc, to establish an interactive command and control channel to target systems within networks.
These services are commonly used as legitimate technical support software, and may be allowed by application control within a target environment.
Remote access tools like VNC, Ammyy, and Teamviewer are used frequently when compared with other legitimate software commonly used by adversaries. (Citation: Symantec Living off the Land)
","2b62781d-0af4-f828-f915-7b0039020526"
"Elevated System Shell Spawned From Uncommon Parent Location","medium","","process_creation","Detects when a shell program such as the Windows command prompt or PowerShell is launched with system privileges from a uncommon parent location.","42b13785-107e-7eb5-074f-9d1ca751c065"
"Potentially Suspicious Rundll32.EXE Execution of UDL File","medium","","process_creation","Detects the execution of rundll32.exe with the oledb32.dll library to open a UDL file.
Threat actors can abuse this technique as a phishing vector to capture authentication credentials or other sensitive data.
","13ca85ff-edb5-1f6f-fc72-7387eced96e9"
"Potential Commandline Obfuscation Using Escape Characters","medium","","process_creation","Detects potential commandline obfuscation using known escape characters","77f78d0c-79a5-d749-2130-9bea40bef10a"
"Usage Of Web Request Commands And Cmdlets","medium","","process_creation","Detects the use of various web request commands with commandline tools and Windows PowerShell cmdlets (including aliases) via CommandLine","96951861-e068-11a1-bdd8-1fdc951102b8"
"Suspicious Diantz Download and Compress Into a CAB File","medium","","process_creation","Download and compress a remote file and store it in a cab file on local machine.","4657b559-a0fa-d23b-e35c-9cde37b20f8c"
"Potentially Suspicious Rundll32 Activity","medium","","process_creation","Detects suspicious execution of rundll32, with specific calls to some DLLs with known LOLBIN functionalities","756c6a71-c6c7-f447-b851-823221c5d2fc"
"Sysmon Discovery Via Default Driver Altitude Using Findstr.EXE","high","","process_creation","Detects usage of ""findstr"" with the argument ""385201"". Which could indicate potential discovery of an installed Sysinternals Sysmon service using the default driver altitude (even if the name is changed).","7e7e5959-545c-8b4a-b17b-3ab2d88b6129"
"Process Access via TrolleyExpress Exclusion","high","","process_creation","Detects a possible process memory dump that uses the white-listed Citrix TrolleyExpress.exe filename as a way to dump the lsass process memory","06305885-4321-1104-1a1d-5f6dcddf76af"
"Rar Usage with Password and Compression Level","high","","process_creation","Detects the use of rar.exe, on the command line, to create an archive with password protection or with a specific compression level. This is pretty indicative of malicious actions.","b0fec5a0-3b3f-9e6c-b5b1-bdabd28f18ee"
"Verclsid.exe Runs COM Object","medium","","process_creation","Detects when verclsid.exe is used to run COM object via GUID","f95fb96e-dacc-23fa-9a80-f509e7973c9f"
"Suspicious Child Process Of Veeam Dabatase","critical","","process_creation","Detects suspicious child processes of the Veeam service process. This could indicate potential RCE or SQL Injection.","1cd7857a-df64-5472-b57d-5938f87f3e5c"
"Python Spawning Pretty TTY on Windows","high","","process_creation","Detects python spawning a pretty tty","4e16e266-e27d-ab29-fd78-e04352a8aee7"
"Execute Code with Pester.bat","medium","","process_creation","Detects code execution via Pester.bat (Pester - Powershell Modulte for testing)","f9558484-5f9f-17f3-06a0-774afccc35e1"
"Registry Modification Via Regini.EXE","low","","process_creation","Detects the execution of regini.exe which can be used to modify registry keys, the changes are imported from one or more text files.","07d9d3ee-e3e8-9005-68ba-2e1c50fd018b"
"User Discovery And Export Via Get-ADUser Cmdlet","medium","","process_creation","Detects usage of the Get-ADUser cmdlet to collect user information and output it to a file","fbb20f1c-c29f-e4fb-e289-3fd4de5feda4"
"Whoami.EXE Execution Anomaly","medium","","process_creation","Detects the execution of whoami.exe with suspicious parent processes.","5a52bc92-7713-3fca-6d54-f03845a88c47"
"Insecure Transfer Via Curl.EXE","medium","","process_creation","Detects execution of ""curl.exe"" with the ""--insecure"" flag.","4308f710-0e58-712f-6781-9323b7dc779e"
